id_property,coordinate_lat,coordinate_lng,property_area,property_type,commercial_type,institutional_type,street_access,drainage,potential_to_build,wall_material,wall_condition,has_veranda,roof_material,roof_condition,window_material,aid_conditioning,has_security,has_pool,has_outbuilding,street_quality,domestic_use_of_groundfloor,street_lanes,tourist_area,environmental_hazard,main_road_high_visibility,informal_settlement,commercial_corridor,has_water
FCC0040764,8.47525,-13.241,275.58,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0040809,8.46053,-13.1732,177.09,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Four,No,No,No,No,No,No
FCC0040809,8.46053,-13.1732,88.545,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Four,No,No,No,No,No,No
FCC0040919,8.48288,-13.2197,1273.3199,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0041023,8.44977,-13.1667,592.97,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0043351,8.49102,-13.207,42351.3008,Institutional,Nectar Warehouse,Nectar Warehouse,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0043445,8.44575,-13.1707,779.98,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0043802,8.45357,-13.2689,579.27,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,Yes
FCC0043893,8.40784,-13.1544,544.6425,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0043893,8.40784,-13.1544,1633.9276,Domestic,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0043913,8.48603,-13.2291,1272.92,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0043965,8.44944,-13.266,974.36,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0044414,8.48832,-13.2063,38313.3789,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,Yes,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0044629,8.44361,-13.1656,18200.7793,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0044833,8.48801,-13.211,1246.62,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0045254,8.46464,-13.2746,940.59,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,No,No,No,Bad Road,Yes,None,No,Yes,No,Yes,No,No
FCC0045254,8.46464,-13.2746,940.59,Domestic,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,No,No,No,Bad Road,Yes,None,No,Yes,No,Yes,No,No
FCC0046144,8.47773,-13.2732,1922.95,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0046577,8.49161,-13.2833,942.73,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0046578,8.40309,-13.143,891.69,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,No,Four,No,No,Yes,No,No,Yes
FCC0048414,8.45656,-13.1713,1591.15,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0049904,8.48187,-13.2373,448.52,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0049904,8.48187,-13.2373,1345.56,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0051657,8.47578,-13.2716,378.3,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Louvre,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0051786,8.43159,-13.1585,335.54,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,None,No,No,No,No,No,No
FCC0051786,8.43159,-13.1585,1006.62,Domestic,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,None,No,No,No,No,No,No
FCC0051930,8.47696,-13.2347,364.56,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0053670,8.4436,-13.1669,592.95,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,No
FCC0055894,8.485,-13.2479,1515.55,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Bad Road,No,None,No,Yes,No,No,No,No
FCC0056691,8.48462,-13.2376,1272.8199,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0057211,8.48004,-13.2392,611.7,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0060868,8.47477,-13.2439,232.27,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0061595,8.46294,-13.1742,1997,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,Yes,Four,No,No,Yes,No,No,No
FCC0061595,8.46294,-13.1742,1497.75,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,Yes,Four,No,No,Yes,No,No,No
FCC0088359,8.46369,-13.1791,1274.91,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0062317,8.47794,-13.2366,620.59,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0062584,8.48603,-13.2223,1348.58,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0066471,8.48379,-13.2041,972.79,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0066483,8.42859,-13.1557,2437.6299,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Wood,Average,Yes,Zinc / Metal Sheeting,Not Visible,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0066911,8.46385,-13.2278,1892.3101,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,Yes,No,Yes
FCC0067344,8.45689,-13.2725,733.48,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,Yes,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0067750,8.47916,-13.2051,6878.4502,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0069297,8.44198,-13.1708,156.58,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0072290,8.47819,-13.1992,132.25,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0072612,8.40938,-13.1535,2416.3201,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0074210,8.48337,-13.2738,1100.83,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0074499,8.44304,-13.1741,685.85,Commercial,Industrial Manufacturing,NA,Difficult,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0075072,8.47295,-13.1913,833.04,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,Yes,No,No,No
FCC0075079,8.47865,-13.2108,1233.35,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Good,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0075166,8.47024,-13.2314,824.08,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0076211,8.48548,-13.2447,1486.14,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Galvanised Aluminium,Average,Sliding panels with aluminium frame,No,Yes,No,Yes,Average Road,No,Two,No,Yes,No,No,No,Yes
FCC0076468,8.44356,-13.164,10663.6602,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0077596,8.46954,-13.1882,342.7,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0077602,8.48783,-13.2311,2323.2599,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0078048,8.47555,-13.2762,654.83,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0078154,8.47113,-13.2112,108.26,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0078154,8.47113,-13.2112,866.08,Domestic,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0078239,8.46076,-13.269,5487.02,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0043340,8.4868,-13.2298,2723.7,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,Yes,No,No,Yes
FCC0065009,8.4632,-13.2556,2670,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Good,Sliding panels with aluminium frame,Yes,No,No,No,Average Road,No,Two,No,No,Yes,No,No,Yes
FCC0060754,8.46308,-13.1742,477.1425,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0060754,8.46308,-13.1742,159.0475,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0003605,8.46309,-13.1741,493.79,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,No Windows,No,No,No,No,Good Road,Yes,Four,No,No,Yes,No,No,Yes
FCC0003605,8.46309,-13.1741,246.895,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Concrete,Good,No Windows,No,No,No,No,Good Road,Yes,Four,No,No,Yes,No,No,Yes
FCC0158846,8.47926,-13.1915,7067,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Good,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,Yes,No,No,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0112332,8.45422,-13.2486,3740,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,Yes,Yes,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0116027,8.48853,-13.2097,2461,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0116225,8.48063,-13.2075,5393,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Galvanised Aluminium,Good,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0116602,8.48341,-13.2051,13679,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0121263,8.44546,-13.1633,12570,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0015609,8.43646,-13.159,882,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0036523,8.44545,-13.2453,476,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0017654,8.49182,-13.208,1130.8251,Institutional,Nectar Warehouse,Nectar Warehouse,Easy,Yes,Yes,Masonry,Bad,No,Zinc / Metal Sheeting,Bad,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0022537,8.40513,-13.1508,577.77,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0027017,8.47517,-13.2507,713.71,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0027017,8.47517,-13.2507,1427.42,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0039006,8.47099,-13.198,393.54,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0030807,8.46527,-13.2565,723.44,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0025007,8.47371,-13.1989,2076.27,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,One,No,No,No,Yes,No,No
FCC0047680,8.46435,-13.2426,2302.75,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Bad Road,No,One,No,Yes,No,No,No,Yes
FCC0000934,8.46886,-13.2363,1710.91,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,Yes,Yes,No,No,Average Road,No,Two,No,No,No,Yes,No,Yes
FCC0000940,8.47838,-13.2705,5636.2598,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Bad,Breeze Block,No,Yes,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0000940,8.47838,-13.2705,1409.0649,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Bad,Breeze Block,No,Yes,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0001964,8.48615,-13.2168,1458.0699,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0002205,8.47794,-13.211,3170.4299,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,Yes,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0002205,8.47794,-13.211,3170.4299,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,Yes,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0002893,8.46058,-13.2679,2312.22,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,Yes,No,No,Yes
FCC0002895,8.49253,-13.2109,4982.9102,Institutional,SLPA Industrial,SLPA Industrial,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0002960,8.40773,-13.1484,2605.74,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0005439,8.48975,-13.2458,601.21,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0005687,8.47747,-13.1956,5539.1401,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,Yes,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0034155,8.49037,-13.2255,578,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Average Road,No,None,No,Yes,No,No,No,Yes
FCC0009456,8.40271,-13.1606,717.93,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0009694,8.46163,-13.174,1227.26,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0035432,8.45619,-13.2473,1452.24,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0010159,8.41608,-13.1772,3693.47,Commercial,Industrial Warehouse,NA,Easy,No,No,Wood,Average,Yes,Concrete,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0010357,8.48509,-13.2511,1073.3025,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,Two,No,Yes,No,Yes,No,No
FCC0010357,8.48509,-13.2511,357.7675,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,Two,No,Yes,No,Yes,No,No
FCC0010476,8.48568,-13.2265,324.19,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0011451,8.48664,-13.212,8841.3203,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Galvanised Aluminium,Average,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0011991,8.47983,-13.2117,128.69,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0012719,8.47617,-13.2358,471.62,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Louvre,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0012760,8.48623,-13.2138,180.64,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,Yes
FCC0012804,8.4623,-13.1744,560.615,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0012804,8.4623,-13.1744,560.615,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0012805,8.47156,-13.2247,354.48,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Louvre,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0012850,8.44446,-13.1609,1552.09,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Wood,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0015302,8.47344,-13.2412,624.26,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0015395,8.47433,-13.2427,1192.84,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0015395,8.47433,-13.2427,894.63,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Good,Sliding panels with aluminium frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0015451,8.47292,-13.2328,169.9175,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0015451,8.47292,-13.2328,509.7525,Domestic,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Concrete,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0017393,8.48776,-13.217,200.12,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0019666,8.47681,-13.2462,357.49,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
