id_property,id_business,business_name,business_area,business_category,business_sub_category
FCC0006759,609,NA,952.16,Consumer staples,"Foods, Beverages and Staples"
FCC0006767,610,NA,325.4325,Consumer staples,Typical provision shop
FCC0006781,613,Alban Drug Store,497.06,Consumer staples,Drug stores or pharmacies
FCC0006792,615,NA,309.61,Consumer staples,"Foods, Beverages and Staples"
FCC0006774,611,NA,2022.55,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0006840,618,NA,209.485,Materials Manufacturing/Industrials/Services,Building Materials production
FCC0006843,619,NA,66.69,Consumer staples,Household and personal products
FCC0006848,620,NA,35.8275,Consumer discretionary,Other
FCC0006854,621,NA,424.495,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0006782,614,Kallah Brothers International General Merchandise,1310.64,Consumer discretionary,Household durable products
FCC0006819,616,Fairway Supermarket,3121.23,Portfolio,Construction Ministry of Works - Class I
FCC0006831,617,Environmental Protection Agency  sierra leone,12087,Consumer discretionary,Other
FCC0006931,623,WE SHOP ENTERPRISE,342.0875,Consumer staples,"Foods, Beverages and Staples"
FCC0006937,625,Fofanah Enterprise,272.2425,Consumer staples,Typical provision shop
FCC0006945,626,Koons,255.195,Consumer discretionary,Other
FCC0006990,631,New Beginning Baptist Academy,8425.0205,Consumer discretionary,Private Schools
FCC0008024,723,Sierra Leone Association of the blind,555.91,Consumer discretionary,Other
FCC0006914,622,Brac,2556.4,Portfolio,General Merchandise /Services
FCC0006969,630,There men's Enterprise,481.125,Consumer discretionary,Other
FCC0005022,467,DSTV,1363.3,Portfolio,Construction Ministry of Works - Premium
FCC0005101,471,NA,345.45,Consumer staples,Typical provision shop
FCC0008003,722,NA,1129.49,Consumer discretionary,Other
FCC0005002,465,Kelfmo Enterprise,1371.19,Consumer staples,Typical provision shop
FCC0005012,466,Larica investment,707.22,Consumer staples,Other
FCC0005088,470,Mohamed bah,1601.83,Consumer staples,Typical provision shop
FCC0005049,468,BRITISH international school,3065.79,Consumer discretionary,Private Schools
FCC0005153,473,R.I.F Enterprise,538.335,Consumer staples,"Foods, Beverages and Staples"
FCC0005163,474,NA,5795.31,Consumer discretionary,Other
FCC0005221,477,Emmans International Elementary,1929.59,Consumer discretionary,Private Schools
FCC0005148,472,sapjose Enterprise,275.805,Consumer staples,"Foods, Beverages and Staples"
FCC0005229,479,D'Jah flash & boutique,295.2075,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0005175,475,Hope of Glory Primary School,963.74,Consumer discretionary,Private Schools
FCC0005311,485,NA,722.91003,Consumer staples,"Foods, Beverages and Staples"
FCC0005374,487,NA,173.1025,Consumer staples,Wholesaler of consumer staples
FCC0005378,488,NA,359.13,Consumer staples,Typical provision shop
FCC0005404,493,St. Joseph's Vocational Institute,3410.23,Materials Manufacturing/Industrials/Services,Other
FCC0005396,489,Hypertension Heart and Rheumatism Clinic,532.31,Consumer discretionary,Private healthcare
FCC0005288,484,Amoba Trading,1807.08,Portfolio,Suppliers
FCC0005288,483,Chewtor Enterprise,1807.08,Consumer discretionary,Other
FCC0005424,494,NA,712.6575,Consumer staples,"Foods, Beverages and Staples"
FCC0005439,496,NA,450.90753,Consumer discretionary,Other
FCC0005504,501,SAPAY ENTERTAINMENT,793.58,Consumer discretionary,Restaurants Bars
FCC0005526,504,Elma Garden Lodge,2520.36,Consumer discretionary,Hotels
FCC0005533,505,NA,1300.61,Consumer discretionary,Building materials retail
FCC0005541,507,NA,602.47,Consumer staples,Wholesaler of consumer staples
FCC0005433,495,NA,176.415,Consumer discretionary,Other
FCC0005544,508,Flaming High school,5808.2397,Consumer discretionary,Private Schools
FCC0005557,509,Leonco Petrol station,2969.08,Energy,Petrol station
FCC0005562,511,Heritage General Services ltd,2969.53,Materials Manufacturing/Industrials/Services,Other
FCC0005562,512,NA,742.3825,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0005562,513,NA,742.3825,Consumer staples,Other
FCC0005626,518,Mama enterprise,96.16,Consumer staples,"Foods, Beverages and Staples"
FCC0005633,519,Agness Kargbo Memorial Preparatory School,1060.04,Consumer discretionary,Private Schools
FCC0005649,521,NA,529.84,Consumer staples,"Foods, Beverages and Staples"
FCC0005668,524,Family kingdom resort.,704.69,Consumer discretionary,Other
FCC0005600,517,Joe and Sons Enterprise,86.3075,Consumer staples,Typical provision shop
FCC0005676,525,NA,88.255,Consumer staples,Drug stores or pharmacies
FCC0005558,510,Vision Investment,586.82,Portfolio,Consumer Discretionary (certificate)
FCC0005677,526,NA,1908.6,Consumer staples,"Foods, Beverages and Staples"
FCC0005771,533,NA,677.66,Materials Manufacturing/Industrials/Services,Other
FCC0005788,534,Revenue Development Foundation,93.65,Consumer discretionary,Household durable products
FCC0005682,13987,Sierra Leone Grammar School,3288,Consumer discretionary,Private Schools
FCC0005685,528,NA,203.385,Consumer staples,Typical provision shop
FCC0005707,530,Marian sale enterprise,348.765,Consumer staples,"Foods, Beverages and Staples"
FCC0005736,531,Isata Mansaray Enterprise,466.58,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0005769,532,Hotel Barmoi,1510.8,Consumer discretionary,Other
FCC0005577,514,Country Lodge Hotel,24330.1,Consumer discretionary,Hotels
FCC0005879,539,Orland shipping,889.33,Consumer discretionary,Other
FCC0005891,540,The New World Investment,783.515,Communication services,Software services
FCC0005891,541,Absa Pharmacy,783.515,Consumer staples,Drug stores or pharmacies
FCC0005916,543,Simcess Enterpt,1220.83,Consumer discretionary,Household durable products
FCC0005916,544,Simcess Enterprise,1220.83,Consumer discretionary,Household durable products
FCC0005927,545,Pavi fort,1161.865,Materials Manufacturing/Industrials/Services,Construction company
FCC0005969,546,Na we na u entertainment,398.23,Materials Manufacturing/Industrials/Services,Other
FCC0005854,538,MJ Auto Spears,590.29,Consumer discretionary,Motor Cars and components
FCC0005850,535,Biora Enterprise,151.155,Consumer staples,"Foods, Beverages and Staples"
FCC0006000,547,Abu Bangura Board Selling,497.27,Materials Manufacturing/Industrials/Services,Workshop or repair contractor
FCC0008089,729,Rises Enterprise,65.6975,Consumer discretionary,Other
FCC0008101,731,Okeky fishing company,4956.86,Materials Manufacturing/Industrials/Services,Fishing
FCC0008129,733,Tinnah,90.1125,Consumer staples,"Foods, Beverages and Staples"
FCC0008034,724,Testimony Shopping Centre,1794.18,Consumer discretionary,Household durable products
FCC0008178,737,NA,3363.39,Materials Manufacturing/Industrials/Services,Other
FCC0008157,735,Yerarica's investment,376.16248,Consumer discretionary,Other
FCC0008185,13166,NA,381.99,Consumer staples,"Foods, Beverages and Staples"
FCC0008144,734,KINGS WAY INTERNATIONAL SCHOOL,999.38,Consumer discretionary,Private Schools
FCC0008288,748,NA,606.71,Consumer staples,"Foods, Beverages and Staples"
FCC0008307,749,Kuban College of Social Science  &Technology,8331.33,Consumer discretionary,Other
FCC0008355,752,Emmans International Elementary And High School,3429.7,Consumer discretionary,Private Schools
FCC0008389,755,Mamavee Enterprise,517.055,Consumer staples,"Foods, Beverages and Staples"
FCC0008336,750,Bintumani hotel,2154.13,Consumer discretionary,Hotels
FCC0008434,762,Rickmond gym,263.48,Consumer discretionary,Private healthcare
FCC0008446,763,Gladys Point,551.92,Consumer staples,"Foods, Beverages and Staples"
FCC0008451,764,NA,225.5225,Consumer discretionary,Other
FCC0008465,768,Lynks 2,2596,Consumer discretionary,Barbers/hair or nail saloon
FCC0008457,765,National Olympics Committee,1593.49,Consumer discretionary,Other
FCC0008392,756,Easy Life pure watet,672.6525,Consumer staples,"Foods, Beverages and Staples"
FCC0008507,776,Joy preparatory primary school,241.15,Consumer discretionary,Private Schools
FCC0008519,777,NA,412.92,Consumer staples,Typical provision shop
FCC0008523,778,NA,339.16,Consumer staples,Typical provision shop
FCC0008528,779,Rome Gym,101.19,Consumer discretionary,Other
FCC0008469,771,Hotel Dela joie,183.735,Consumer discretionary,Hotels
FCC0008557,783,Makaiba Wood work shop (Carpentry work shop,2169.16,Consumer discretionary,Other
FCC0008474,772,Bis- Mac Enterprises  Pharmacy,531.35,Consumer staples,Drug stores or pharmacies
FCC0008468,769,Monoprix Supermarket,116151.836,Consumer discretionary,Other
FCC0008556,782,Super Holdings Ltd,9201.33,Consumer discretionary,Other
FCC0008571,785,Jewels model academy,5389.24,Consumer discretionary,Private Schools
FCC0008575,786,TIMBI ENTERPRISE,1549.85,Consumer discretionary,Transport company
FCC0008584,787,NA,134.9325,Consumer staples,Typical provision shop
FCC0008558,784,Salman motors,5356.08,Materials Manufacturing/Industrials/Services,Warehousing
FCC0008628,790,NA,203.59,Consumer staples,"Foods, Beverages and Staples"
FCC0008672,792,Rising Academy,10453.47,Consumer discretionary,Private Schools
FCC0008682,794,Flamingo Club & Restaurant,2250.68,Consumer discretionary,Restaurants Bars
FCC0008686,795,Sok fashion,585.81,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0008639,791,Tobbyma,2645.89,Portfolio,General Merchandise (Limited Company)
FCC0008694,796,Moon Man Sport Center,1906.9,Consumer discretionary,Other
FCC0008798,801,Wannie's Investment,400.75,Consumer staples,Typical provision shop
FCC0008810,802,Friends Cenema Hall,237.94,Consumer discretionary,Other
FCC0008834,13131,SB Construction,1553.43,Consumer discretionary,Building materials retail
FCC0008743,13278,ABJ Enterprise,99.11,Consumer staples,Typical provision shop
FCC0008854,805,Stamford bridge telecenter,55.7825,Consumer discretionary,Other
FCC0008856,806,CM PHARMACY,444.5475,Consumer staples,Drug stores or pharmacies
FCC0008859,807,Kadi Bah Enterprise,275.705,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0008859,808,Samuel Annan Enterprise,275.705,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0008863,809,NA,444.385,Consumer staples,"Foods, Beverages and Staples"
FCC0008953,815,NA,979,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0008953,816,NA,979,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0008953,817,NA,979,Consumer staples,Other
FCC0008889,812,Oluremelekun Investment,803.46,Portfolio,General Merchandise /Services
FCC0008898,813,Haja Mariama A. Din-Sesay,252.885,Consumer staples,"Foods, Beverages and Staples"
FCC0008984,820,NA,1170.31,Consumer staples,"Foods, Beverages and Staples"
FCC0008849,11809,Top Sellers,1160.0549,Portfolio,Consumer Discretionary (certificate)
FCC0008971,13453,Bailor Amadu Jalloh,293.3775,Consumer staples,Typical provision shop
FCC0007063,635,Idris Haj Enterprise,145.8575,Consumer staples,Typical provision shop
FCC0007111,638,MF enterprise,399.845,Consumer discretionary,Building materials retail
FCC0007078,636,He's always able enterprise,169.9875,Consumer staples,"Foods, Beverages and Staples"
FCC0007132,640,NA,1146.92,Consumer staples,"Foods, Beverages and Staples"
FCC0007140,642,YMCA Sierra Leone,1611.36,Consumer discretionary,Other
FCC0007174,647,NA,570.23,Consumer discretionary,Other
FCC0007193,650,St Mary's Balamorie Primary School,1187.46,Consumer discretionary,Private healthcare
FCC0007203,656,NA,163.06,Consumer staples,Typical provision shop
FCC0007218,658,NA,578.795,Consumer staples,"Foods, Beverages and Staples"
FCC0007200,653,MARDAN KAY ENTERPRISE,486.4875,Consumer staples,Drug stores or pharmacies
FCC0007213,657,Freetown Commodity Ltd,1616.24,Consumer discretionary,Other
FCC0007138,641,Sulaiman International,1460.7,Portfolio,Suppliers
FCC0007189,648,NA,324.215,Consumer discretionary,Motor Cars and components
FCC0007230,13513,DockYard Community Enterprise,308,Consumer staples,Drug stores or pharmacies
FCC0007304,663,Gibrim enterprise,115.04,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0007353,666,Ben and Ram,213.04,Consumer staples,"Foods, Beverages and Staples"
FCC0007471,671,Allah is Great Enterprise,145.61,Consumer staples,"Foods, Beverages and Staples"
FCC0007481,672,I j Enterprise,938.69995,Consumer staples,Typical provision shop
FCC0007502,674,NA,101.155,Consumer staples,"Foods, Beverages and Staples"
FCC0007383,667,Youth movement,301.845,Consumer discretionary,Other
FCC0007492,673,Street child organization,4513.02,Consumer discretionary,Other
FCC0007406,669,Joy preparatory primary school,76.65,Consumer discretionary,Private Schools
FCC0007552,678,Redeemer preparatory  school,1081.11,Consumer discretionary,Private Schools
FCC0007522,677,Lungi Gateway Hotel,12189.87,Portfolio,General Merchandise /Services
FCC0007558,679,NA,1473.89,Consumer discretionary,Restaurants Bars
FCC0007560,680,JAY LANS ENTERPRISE,1705.49,Consumer staples,Household and personal products
FCC0007605,683,NA,1543.5,Consumer discretionary,Other
FCC0007629,684,NA,1573.715,Consumer discretionary,Household durable products
FCC0007645,685,NA,749.08,Consumer staples,"Foods, Beverages and Staples"
FCC0007571,681,All Sheefa Arab Clinic,646.5,Consumer discretionary,Private healthcare
FCC0007703,691,NA,1074.86,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0007653,12816,Hamidbee's Wardrobe,218.644,Portfolio,Consumer Discretionary (certificate)
FCC0007801,699,God Grace Pre primary School,958.73,Consumer discretionary,Private Schools
FCC0007680,689,NA,166.945,Consumer staples,"Foods, Beverages and Staples"
FCC0007706,692,NA,636.72,Materials Manufacturing/Industrials/Services,Other
FCC0007741,697,Jaward El-Zein Auto spare,1165.055,Portfolio,General Merchandise /Services
FCC0007741,698,Khalil Shour and Son,1165.055,Consumer discretionary,Motor Cars and components
FCC0007811,700,Total Graphics,368.01,Communication services,Information Technology
FCC0007812,701,NA,404.5775,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0007810,12964,Beth Camp Enterprise,50.93,Consumer staples,Other
FCC0007887,706,U P C Secretariat,1851.28,Consumer discretionary,Other
FCC0007905,707,Hi Lance international school,3215.48,Consumer discretionary,Private Schools
FCC0007920,709,M C H B Cleanic,915.215,Consumer discretionary,Private healthcare
FCC0007920,710,NA,915.215,Consumer discretionary,Building materials retail
FCC0007920,711,Umaru Jalloh& Brothers Aluminium Shop,915.215,Materials Manufacturing/Industrials/Services,Workshop or repair contractor
FCC0007921,712,KADIJA LONDON BOUTIQUE,377.1275,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0007849,703,SOS Primary and Secondary School,3984.72,Consumer discretionary,Private Schools
FCC0007949,715,NA,444.59,Consumer staples,Typical provision shop
FCC0007853,704,NA,2767.54,Consumer staples,"Foods, Beverages and Staples"
FCC0007979,717,Oral care enterprise,225.0875,Consumer discretionary,Private healthcare
FCC0007964,716,NA,738.635,Consumer staples,"Foods, Beverages and Staples"
FCC0007926,13591,NA,433,Consumer discretionary,Tailor shop
FCC0007985,718,NA,689.74,Consumer staples,Typical provision shop
FCC0007996,720,NA,168.3875,Consumer staples,Typical provision shop
FCC0007998,721,Columbia Davies memorial funeral parlour,765.66,Portfolio,Funeral Parlour
FCC0013278,1246,EM Kay Store,16855.5,Consumer discretionary,Other
FCC0007991,719,NA,1256,Consumer staples,"Foods, Beverages and Staples"
FCC0010086,920,MAMMAH ENTERPRISE,186.615,Consumer discretionary,Household durable products
FCC0010089,921,NA,426.19,Consumer discretionary,Tailor shop
FCC0010137,924,NA,617.9,Consumer staples,Typical provision shop
FCC0010158,930,NA,176.0625,Consumer staples,Typical provision shop
FCC0010168,938,Bilingual School,6260.34,Consumer discretionary,Private Schools
FCC0010145,929,Samjana pharmacy,1161.47,Consumer staples,Drug stores or pharmacies
FCC0010092,923,Em_ Kay Store,1407.53,Portfolio,Suppliers
FCC0010228,941,Dawish,537.64,Consumer staples,Typical provision shop
FCC0010218,14025,John F. Kennedy International Academy,11437.86,Consumer discretionary,Private Schools
FCC0010069,917,M S B Enterprise,548.8725,Consumer staples,"Foods, Beverages and Staples"
FCC0010319,950,NA,231.085,Consumer discretionary,Building materials retail
FCC0010280,947,H&M BUSINESS INVESTMENT,556.99,Consumer discretionary,Household durable products
